,Bank Balance,Annual Salary,Defaulted?,0,1
5491,25153.68,599910.36,0,0,1
5492,17158.56,401431.08,0,0,1
5493,20848.2,230432.52,0,1,0
5494,12520.68,543719.4,0,0,1
5495,13865.52,266333.76,0,1,0
5496,11179.8,230153.4,0,1,0
5497,1761.12,599100.84,0,0,1
5498,16883.4,332014.08,0,0,1
5499,8470.8,221374.56,0,1,0
5500,7701.6,391543.68,0,0,1
5501,4555.2,514349.88,0,0,1
5502,8474.76,407045.52,0,0,1
5503,6925.56,523393.2,0,0,1
5504,1092.0,628651.08,0,0,1
5505,6592.8,581092.8,0,0,1
5506,13229.16,208701.36,1,1,0
5507,14740.08,217556.28,0,1,0
5508,11688.12,241297.2,0,1,0
5509,3163.92,609393.96,0,0,1
5510,10164.84,426975.48,0,0,1
5511,10022.28,479725.56,0,0,1
5512,9094.92,445066.08,0,0,1
5513,12164.04,165853.08,0,1,0
5514,7722.96,345190.92,0,1,0
5515,9087.24,226513.08,0,1,0
5516,14979.36,493207.56,0,0,1
5517,8391.48,497711.76,0,0,1
5518,10396.8,223040.76,0,0,1
5519,8372.04,424827.24,0,0,1
5520,10789.2,475567.68,0,0,1
5521,8090.4,557783.4,0,0,1
5522,10835.04,405340.8,0,0,1
5523,19101.12,555115.92,0,0,1
5524,5810.64,362142.96,0,0,1
5525,9020.28,615927.84,0,0,1
5526,7250.28,459513.24,0,0,1
5527,7687.56,552905.04,0,0,1
5528,9389.4,281366.52,0,1,0
5529,12323.52,483684.12,0,0,1
5530,10354.8,193894.44,0,1,0
5531,9366.12,177760.08,0,1,0
5532,10536.12,183155.28,0,0,1
5533,5782.32,395138.88,0,0,1
5534,18959.88,159296.76,0,1,0
5535,20.04,276020.04,0,0,1
5536,6178.2,451882.2,0,0,1
5537,25052.16,539968.32,0,0,1
5538,11682.12,249245.76,0,1,0
5539,6346.44,542826.0,0,0,1
5540,13576.92,451958.76,0,0,1
5541,11464.08,484423.2,0,0,1
5542,9108.36,549292.56,0,0,1
5543,12286.2,377916.0,0,0,1
5544,13152.96,364497.96,0,0,1
5545,9951.96,584810.04,0,0,1
5546,9508.32,478937.16,0,0,1
5547,10587.12,220554.12,0,0,1
5548,8806.2,196801.56,0,1,0
5549,6642.24,544623.72,0,0,1
5550,9875.52,107024.4,0,1,0
5551,5927.52,415461.12,0,0,1
5552,1059.0,527127.84,0,0,1
5553,0.0,540930.84,0,0,1
5554,7341.96,260598.36,0,0,1
5555,13160.28,250279.08,0,1,0
5556,2299.32,421434.96,0,0,1
5557,5375.52,648537.84,0,0,1
5558,13796.28,479694.72,0,0,1
5559,5559.6,196999.32,0,1,0
5560,16171.68,707437.08,0,0,1
5561,0.0,203758.68,0,1,0
5562,7716.12,332821.92,0,0,1
5563,4382.64,184501.8,0,1,0
5564,3476.16,551892.48,0,0,1
5565,6939.48,576532.56,0,0,1
5566,14243.16,620910.96,0,0,1
5567,5112.12,610494.84,0,0,1
5568,13388.88,577507.8,0,0,1
5569,11192.4,224919.72,0,1,0
5570,12581.88,275227.2,0,1,0
5571,9220.44,532863.72,0,0,1
5572,9425.88,608197.8,0,0,1
5573,10382.52,264978.96,0,1,0
5574,21621.6,289827.12,1,0,1
5575,11404.08,772754.04,0,0,1
5576,9444.48,555203.28,0,0,1
5577,11794.08,389036.04,0,0,1
5578,14104.68,424074.72,0,0,1
5579,10647.36,157594.8,0,1,0
5580,9623.88,557268.0,0,0,1
5581,13155.0,512221.32,0,0,1
5582,7546.32,485885.16,0,0,1
5583,6812.64,178707.84,0,1,0
5584,10116.12,264449.64,0,1,0
5585,14607.72,126240.48,0,1,0
5586,0.0,127127.04,0,0,1
5587,14241.36,462983.16,0,0,1
5588,5268.48,481777.32,0,0,1
5589,9348.0,125874.84,0,1,0
5590,8910.6,294060.24,0,1,0
5591,9160.08,190198.32,0,1,0
5592,4897.44,472659.84,0,0,1
5593,12855.12,442428.6,0,0,1
5594,16482.96,266189.04,0,0,1
5595,635.04,366076.32,0,0,1
5596,13685.4,227902.68,0,1,0
5597,13947.6,570157.44,0,0,1
5598,18341.88,271972.2,0,1,0
5599,11903.52,598921.2,0,0,1
5600,7109.16,387399.12,0,0,1
5601,10179.96,365672.64,0,0,1
5602,3714.24,423518.28,0,0,1
5603,5110.08,183897.12,0,1,0
5604,15221.88,238344.48,0,1,0
5605,10783.56,183526.44,0,1,0
5606,3299.52,289228.68,0,0,1
5607,4793.28,544331.16,0,0,1
5608,10204.68,76668.84,0,1,0
5609,1114.8,527470.56,0,0,1
5610,10248.24,385287.72,0,0,1
5611,0.0,356656.08,0,0,1
5612,13137.72,395232.72,0,0,1
5613,8161.92,304699.56,0,0,1
5614,14776.2,358414.56,0,0,1
5615,0.0,458739.12,0,0,1
5616,9960.6,622165.44,0,0,1
5617,15204.0,393026.28,0,0,1
5618,19484.28,440974.8,0,0,1
5619,3632.64,543124.8,0,0,1
5620,5279.52,338585.76,0,0,1
5621,12201.96,224442.72,0,1,0
5622,17054.4,569085.48,0,0,1
5623,5756.16,491940.48,0,0,1
5624,11110.8,148610.4,0,1,0
5625,14312.4,259173.0,0,1,0
5626,19799.04,433096.56,0,0,1
5627,9708.0,316558.68,0,0,1
5628,9024.72,596897.16,0,0,1
5629,8726.28,327386.4,0,0,1
5630,10147.32,379597.08,0,0,1
5631,5347.92,561793.32,0,0,1
5632,17508.48,597045.6,0,0,1
5633,11863.68,265025.4,0,1,0
5634,9563.88,301914.6,0,0,1
5635,10841.52,403681.2,0,0,1
5636,13956.96,545865.0,0,0,1
5637,14606.52,406380.6,0,0,1
5638,8882.76,281632.68,0,1,0
5639,15113.4,346580.76,0,0,1
5640,6016.68,514274.28,0,0,1
5641,9703.32,583805.16,0,0,1
5642,4966.68,637704.24,0,0,1
5643,7998.0,143422.8,0,1,0
5644,4945.92,212154.24,0,1,0
5645,4471.8,267696.48,0,1,0
5646,14820.96,584250.72,0,0,1
5647,10239.0,498974.4,0,0,1
5648,22940.04,633625.08,0,0,1
5649,4295.64,684150.6,0,0,1
5650,8377.92,234993.84,0,1,0
5651,11021.52,389621.4,0,0,1
5652,20902.92,420809.16,1,0,1
5653,6929.88,468185.04,0,0,1
5654,16988.16,262275.84,0,1,0
5655,18293.88,190150.44,0,1,0
5656,14057.28,230560.68,0,1,0
5657,4761.6,312741.12,0,1,0
5658,14833.92,236192.52,0,0,1
5659,12640.92,635062.2,0,0,1
5660,14484.48,506063.88,0,0,1
5661,6347.52,324788.52,0,0,1
5662,7952.4,583826.04,0,0,1
5663,6206.76,482983.08,0,0,1
5664,11266.2,490970.76,0,0,1
5665,21883.68,531121.92,1,0,1
5666,7664.64,577028.52,0,0,1
5667,11148.24,286676.16,0,0,1
5668,3387.0,237709.2,0,1,0
5669,17155.32,177934.68,0,1,0
5670,8068.32,293940.48,0,1,0
5671,9029.64,478753.32,0,0,1
5672,5656.2,364045.68,0,0,1
5673,3247.08,539503.56,0,0,1
5674,24903.96,525810.0,1,0,1
5675,1161.6,376460.76,0,0,1
5676,6819.48,159436.2,0,1,0
5677,11890.56,253975.92,0,1,0
5678,3414.72,546506.04,0,0,1
5679,11806.08,347761.2,0,0,1
5680,11093.28,491849.88,0,0,1
5681,10285.8,375031.8,0,0,1
5682,2340.24,530675.76,0,0,1
5683,12552.12,546880.56,0,0,1
5684,11200.2,186691.56,0,1,0
5685,0.0,523762.92,0,0,1
5686,8302.68,390146.4,0,0,1
5687,13175.64,195308.16,0,1,0
5688,0.0,544500.0,0,0,1
5689,4834.92,273027.96,0,1,0
5690,14770.8,531638.4,0,0,1
5691,11513.76,376289.4,0,0,1
5692,7562.76,560563.56,0,0,1
5693,16241.88,200731.92,0,1,0
5694,7242.96,185728.2,0,1,0
5695,9963.0,424534.32,0,0,1
5696,10298.16,370712.88,0,0,1
5697,4562.04,448748.64,0,0,1
5698,12069.72,145351.92,0,1,0
5699,12333.96,397073.64,0,0,1
5700,5472.0,358776.12,0,0,1
5701,12517.2,366195.12,0,0,1
5702,7043.64,603811.8,0,0,1
5703,3263.28,333480.84,0,0,1
5704,5036.76,449334.48,0,0,1
5705,7165.32,151929.72,0,1,0
5706,4115.52,524262.36,0,0,1
5707,8739.36,360338.16,0,0,1
5708,6166.08,118549.44,0,1,0
5709,9551.52,270845.76,0,0,1
5710,23.76,620068.32,0,0,1
5711,16267.68,440059.92,0,0,1
5712,3831.12,298576.68,0,1,0
5713,20630.04,694392.72,0,0,1
5714,14293.08,250744.92,0,1,0
5715,11813.28,303538.44,0,0,1
5716,11373.6,543410.52,0,0,1
5717,11388.48,573124.8,0,0,1
5718,2636.76,220823.76,0,1,0
5719,17588.88,306255.24,0,0,1
5720,7744.08,241466.4,0,1,0
5721,10278.72,278399.76,0,1,0
5722,10953.96,233615.76,0,1,0
5723,9292.2,181768.92,0,1,0
5724,16516.08,205217.16,0,1,0
5725,8396.16,603214.2,0,0,1
5726,10841.52,207059.52,0,1,0
5727,13806.6,284471.4,0,1,0
5728,9016.08,512837.16,0,0,1
5729,6672.96,304454.52,0,0,1
5730,9016.68,358500.6,0,0,1
5731,5111.88,477273.0,0,0,1
5732,3572.16,319038.36,0,0,1
5733,6087.0,553274.76,0,0,1
5734,10388.4,402492.6,0,0,1
5735,15186.36,176067.12,0,1,0
5736,6772.92,475722.48,0,0,1
5737,7452.48,609656.16,0,0,1
5738,14467.08,311050.32,0,0,1
5739,23327.16,290323.32,0,0,1
5740,4983.48,429481.56,0,0,1
5741,14033.04,238551.0,0,1,0
5742,8227.68,591127.56,0,0,1
5743,9383.04,659106.12,0,0,1
5744,7816.44,535784.4,0,0,1
5745,5883.0,590669.88,0,0,1
5746,11715.48,430913.28,0,0,1
5747,17722.08,493858.56,0,0,1
5748,9035.4,747949.44,0,0,1
5749,6139.32,358970.16,0,0,1
5750,16612.44,252715.2,0,1,0
5751,12380.04,269287.44,0,1,0
5752,17898.12,283633.92,0,1,0
5753,8066.88,556032.72,0,0,1
5754,7732.92,279835.8,0,1,0
5755,6475.08,119402.76,0,0,1
5756,0.0,211780.32,0,1,0
5757,11037.72,531796.32,0,0,1
5758,14998.44,605016.48,0,0,1
5759,6477.72,431095.32,0,0,1
5760,13945.32,591061.68,0,0,1
5761,11333.4,569559.96,0,0,1
5762,0.0,356100.48,0,0,1
5763,17286.36,250584.24,0,1,0
5764,18701.64,209645.76,0,1,0
5765,10249.68,626877.6,0,0,1
5766,5622.6,639287.04,0,0,1
5767,10830.0,683374.32,0,0,1
5768,10767.48,798575.04,0,0,1
5769,5066.28,172398.84,0,1,0
5770,2334.96,534525.36,0,0,1
5771,5850.12,212563.08,0,1,0
5772,18706.32,505347.72,0,0,1
5773,7560.36,522570.48,0,0,1
5774,12679.8,368542.32,0,0,1
5775,20549.64,484744.2,0,0,1
5776,307.2,425571.0,0,0,1
5777,16618.2,481577.88,0,0,1
5778,11536.44,511428.96,0,0,1
5779,2750.52,817741.56,0,0,1
5780,9345.48,638634.36,0,0,1
5781,7841.28,497291.16,0,0,1
5782,11537.88,332611.32,1,0,1
5783,13013.52,396971.64,0,0,1
5784,10436.04,243423.0,0,1,0
5785,9819.96,328690.08,0,0,1
5786,5002.32,476070.24,0,0,1
5787,3010.08,697668.24,0,0,1
5788,0.0,580932.96,0,0,1
5789,5779.08,235481.52,0,1,0
5790,18082.92,280507.8,0,1,0
5791,13200.12,412296.84,0,0,1
5792,2648.04,773612.76,0,0,1
5793,9471.36,244442.04,0,1,0
5794,496.32,568221.96,0,0,1
5795,4595.52,523751.4,0,0,1
5796,6815.04,346506.24,0,0,1
5797,2934.12,405015.0,0,0,1
5798,9784.08,312772.44,0,1,0
5799,6348.84,526976.04,0,0,1
5800,8837.04,583921.8,0,0,1
5801,0.0,212939.16,0,1,0
5802,15124.08,140360.16,0,1,0
5803,8498.52,145107.72,0,1,0
5804,1200.0,52521.72,0,1,0
5805,13719.72,583560.36,0,0,1
5806,10708.56,214098.24,0,1,0
5807,15000.6,610604.52,0,0,1
5808,4987.92,520675.92,0,0,1
5809,12706.44,192717.96,0,1,0
5810,10292.4,517952.04,0,0,1
5811,17157.24,447070.92,0,0,1
5812,3867.24,230783.28,0,1,0
5813,6866.28,431116.56,0,0,1
5814,17265.12,288739.8,0,0,1
5815,20914.68,244133.16,0,1,0
5816,3903.24,473178.48,0,0,1
5817,13097.04,517093.92,0,0,1
5818,15028.92,638845.2,0,0,1
5819,7289.16,414495.6,0,0,1
5820,15105.12,315976.44,1,0,1
5821,12320.4,406980.6,0,0,1
5822,7086.84,109720.8,0,1,0
5823,14618.04,227020.56,0,1,0
5824,3127.44,505501.8,0,0,1
5825,17976.84,159295.56,0,1,0
5826,10919.4,641170.8,0,0,1
5827,14005.32,224118.84,0,1,0
5828,11084.28,460836.12,0,0,1
5829,15302.4,189526.92,0,1,0
5830,8511.12,278999.28,0,0,1
5831,8195.88,500157.12,0,0,1
5832,16271.52,302496.6,0,0,1
5833,21790.68,185880.36,0,1,0
5834,8379.48,526513.92,0,0,1
5835,2269.56,345926.52,0,0,1
5836,17024.4,427439.64,0,0,1
5837,8045.04,643994.28,0,0,1
5838,2472.24,462604.56,0,0,1
5839,19403.52,570055.92,0,0,1
5840,11946.36,289519.32,0,0,1
5841,7092.48,370016.52,0,0,1
5842,15538.8,628058.64,0,0,1
5843,15112.44,268332.6,0,1,0
5844,15760.2,209251.44,0,1,0
5845,0.0,293542.2,0,0,1
5846,9233.76,330186.84,0,1,0
5847,6858.96,183900.96,0,1,0
5848,9073.08,589958.64,0,0,1
5849,2201.16,468242.76,0,0,1
5850,12657.72,627484.08,0,0,1
5851,16634.52,534437.88,0,0,1
5852,7154.28,551153.4,0,0,1
5853,12359.04,200301.6,0,1,0
5854,5010.48,380770.44,0,0,1
5855,14621.04,485391.72,0,0,1
5856,2529.36,555921.12,0,0,1
5857,14137.92,533246.4,1,0,1
5858,11971.56,368051.4,0,0,1
5859,7654.8,581108.64,0,0,1
5860,0.0,650941.44,0,0,1
5861,4200.6,580943.88,0,0,1
5862,18215.04,592802.04,0,0,1
5863,2287.68,377561.04,0,0,1
5864,11658.96,495341.04,0,0,1
5865,11104.68,197130.84,0,1,0
5866,19654.08,409284.96,0,0,1
5867,2695.08,326952.6,0,0,1
5868,3061.44,671760.84,0,0,1
5869,14412.24,499029.96,0,0,1
5870,12906.84,616442.52,0,0,1
5871,5261.04,358797.84,0,0,1
5872,14957.28,189080.64,0,1,0
5873,19861.32,207237.6,0,1,0
5874,12765.84,461487.0,0,0,1
5875,19518.72,523114.08,0,0,1
5876,4912.8,584957.16,0,0,1
5877,12224.04,461061.72,0,0,1
5878,13090.68,245063.52,0,1,0
5879,3898.68,438664.8,0,0,1
5880,13021.8,240658.8,0,1,0
5881,10437.24,224692.8,0,1,0
5882,7306.08,294286.2,0,1,0
5883,12515.64,115147.08,0,1,0
5884,15320.04,228877.32,0,1,0
5885,11137.08,670735.92,0,0,1
5886,19113.12,421009.08,0,0,1
5887,0.0,475847.04,0,0,1
5888,4092.0,576700.56,0,0,1
5889,978.36,490173.72,0,0,1
5890,25747.32,282194.28,1,1,0
5891,7853.04,566936.4,0,0,1
5892,13869.36,181762.8,0,1,0
5893,20943.72,589081.56,0,0,1
5894,6417.36,553661.16,0,0,1
5895,7018.08,474638.04,0,0,1
5896,16386.72,462135.84,0,0,1
5897,11356.44,150391.92,0,1,0
5898,3158.28,409349.64,0,0,1
5899,13091.16,227229.84,0,1,0
5900,10022.28,536145.96,0,0,1
5901,15186.48,421598.64,0,0,1
5902,4290.12,796856.16,0,0,1
5903,6768.12,198028.08,0,1,0
5904,9815.16,713182.08,0,0,1
5905,16395.36,494309.52,0,0,1
5906,10036.08,414709.92,0,0,1
5907,0.0,328413.36,0,0,1
5908,9362.76,302744.52,0,1,0
5909,11950.56,634326.96,0,0,1
5910,0.0,273926.16,0,0,1
5911,6652.08,372347.04,0,0,1
5912,14454.96,474997.44,0,0,1
5913,12640.56,475352.04,0,0,1
5914,9858.0,471821.88,0,0,1
5915,5650.92,288892.32,0,1,0
5916,18418.2,260140.2,0,1,0
5917,14135.76,609741.12,0,0,1
5918,13822.8,181170.12,0,1,0
5919,10877.28,295947.48,0,1,0
5920,18162.48,158956.56,0,1,0
5921,8890.68,410352.84,0,0,1
5922,14116.92,687824.4,0,0,1
5923,2499.6,447549.6,0,0,1
5924,4503.72,232105.92,0,1,0
5925,11437.56,216693.48,0,1,0
5926,3371.52,452280.36,0,0,1
5927,4789.56,456049.2,0,0,1
5928,14758.32,700794.0,0,0,1
5929,20890.32,557503.32,0,0,1
5930,9541.68,295273.8,0,1,0
5931,7017.84,569395.44,0,0,1
5932,13689.0,468204.96,0,0,1
5933,14427.84,598974.24,0,0,1
5934,5720.64,126202.44,0,1,0
5935,12718.44,464384.04,0,0,1
5936,16405.32,437129.16,0,0,1
5937,19257.36,287997.12,0,1,0
5938,12668.16,301314.12,0,1,0
5939,4411.32,528552.24,0,0,1
5940,0.0,216384.84,0,1,0
5941,6525.72,378151.32,0,0,1
5942,2311.56,456504.24,0,0,1
5943,14218.08,414332.28,0,0,1
5944,18129.36,233900.28,0,1,0
5945,9619.68,449301.48,0,0,1
5946,7572.36,534310.68,0,0,1
5947,3349.44,361733.16,0,0,1
5948,8088.36,657992.04,0,0,1
5949,11491.56,180226.92,0,1,0
5950,3293.04,375511.56,0,0,1
5951,12533.4,520488.0,0,0,1
5952,3837.72,542431.68,0,0,1
5953,5150.64,233304.36,0,1,0
5954,10027.08,492388.44,0,0,1
5955,33.48,658065.72,0,0,1
5956,10409.28,196760.16,0,1,0
5957,3260.76,170581.08,0,1,0
5958,4850.28,500021.04,0,0,1
5959,18873.72,218621.64,0,0,1
5960,8767.56,507601.8,0,0,1
5961,0.0,679322.88,0,0,1
5962,12554.04,552947.76,0,0,1
5963,6178.44,604070.28,0,0,1
5964,14179.08,265704.6,0,1,0
5965,0.0,542823.48,0,0,1
5966,3266.64,573093.84,0,0,1
5967,14101.56,399410.52,0,0,1
5968,9754.68,582765.6,0,0,1
5969,6852.48,484673.4,0,0,1
5970,12493.8,149864.76,0,1,0
5971,4008.24,490992.36,0,0,1
5972,16831.2,447283.08,0,0,1
5973,18838.44,671265.24,0,0,1
5974,12431.64,366379.32,0,1,0
5975,16513.32,756881.4,0,0,1
5976,8023.68,242891.4,0,1,0
5977,0.0,434990.04,0,0,1
5978,13351.92,421910.64,0,0,1
5979,8622.96,150860.28,0,0,1
5980,7698.6,546894.0,0,0,1
5981,25509.48,234469.8,1,1,0
5982,9772.2,215682.12,0,1,0
5983,10848.36,226779.72,0,0,1
5984,9546.0,304035.96,0,0,1
5985,21043.2,253571.04,0,1,0
5986,3412.8,730089.72,0,0,1
5987,15610.68,169879.8,0,1,0
5988,14854.08,382562.16,0,0,1
5989,6761.64,373814.28,0,0,1
5990,80.76,260348.4,0,1,0
5991,7938.36,702238.32,0,0,1
5992,7568.52,642558.84,0,0,1
5993,8653.68,485507.4,0,0,1
5994,4320.12,221849.16,0,1,0
5995,9012.36,546980.64,0,0,1
5996,6869.64,633569.16,0,0,1
5997,2909.52,280960.32,0,1,0
5998,2393.4,689462.52,0,0,1
5999,5730.84,203739.24,0,0,1
6000,14216.76,237573.24,0,1,0
6001,7257.12,232432.2,0,1,0
6002,4611.96,410784.84,0,0,1
6003,16794.84,282933.12,0,0,1
6004,3945.36,583516.32,0,0,1
6005,3252.72,365583.72,0,0,1
6006,1740.0,239125.08,0,1,0
6007,4129.8,245276.28,0,1,0
6008,11829.0,273955.08,0,0,1
6009,12029.04,213568.08,0,1,0
6010,12058.08,242990.52,0,1,0
6011,5801.04,646482.12,0,0,1
6012,12415.2,495032.76,0,0,1
6013,10255.56,195872.64,0,1,0
6014,9562.08,352774.56,0,0,1
6015,6428.4,669936.96,0,0,1
6016,12847.68,177996.36,0,1,0
6017,0.0,366297.12,0,0,1
6018,16006.8,279142.2,0,0,1
6019,13377.96,477324.0,1,0,1
6020,9519.0,291776.16,0,1,0
6021,5207.28,322657.08,0,0,1
6022,12051.24,204834.24,0,1,0
6023,13352.4,250814.52,0,1,0
6024,3585.36,399070.08,0,0,1
6025,9562.2,240945.48,0,0,1
6026,11632.8,212238.72,0,1,0
6027,12901.44,570801.36,0,0,1
6028,0.0,197423.28,0,1,0
6029,535.92,316161.72,0,1,0
6030,12008.88,176273.88,0,1,0
6031,15744.0,316535.64,0,0,1
6032,25038.48,214724.64,1,1,0
6033,8364.6,464917.08,0,0,1
6034,14887.92,371262.48,0,0,1
6035,8721.12,192955.68,0,1,0
6036,7602.0,486861.24,0,0,1
6037,4633.92,270331.8,0,1,0
6038,0.0,416414.4,0,0,1
6039,9703.08,494668.2,0,0,1
6040,16612.68,425994.36,0,0,1
6041,8556.84,532965.0,0,0,1
6042,7088.16,320086.2,0,0,1
6043,3538.08,499101.36,0,0,1
6044,2496.12,508794.36,0,0,1
6045,2645.4,398559.84,0,0,1
6046,9278.04,591697.92,0,0,1
6047,14981.76,446448.84,0,0,1
6048,7610.28,387071.88,0,0,1
6049,8138.28,666515.64,0,0,1
6050,15031.44,327546.24,0,0,1
6051,15567.24,202373.16,0,1,0
6052,0.0,466446.0,0,0,1
6053,14289.12,327085.44,0,0,1
6054,2358.24,530719.56,0,0,1
6055,7434.72,401720.04,0,0,1
6056,5263.56,497456.64,0,0,1
6057,8113.2,462856.92,0,0,1
6058,7078.92,599344.68,0,0,1
6059,12817.8,334318.32,0,0,1
6060,14525.04,541357.92,0,0,1
6061,4684.32,109371.36,0,1,0
6062,18068.52,429435.96,0,0,1
6063,5880.72,430744.2,0,0,1
6064,1479.48,569615.52,0,0,1
6065,6759.48,620650.92,0,0,1
6066,4909.92,540670.8,0,0,1
6067,9380.16,256109.76,0,1,0
6068,10443.6,291157.56,0,0,1
6069,6109.92,569329.8,0,0,1
6070,12679.92,471069.12,0,0,1
6071,4739.88,498897.96,0,0,1
6072,19104.0,239787.48,0,1,0
6073,0.0,591005.52,0,0,1
6074,15316.8,626581.56,0,0,1
6075,28959.84,462486.84,1,0,1
6076,2521.44,700957.2,0,0,1
6077,26246.64,506461.44,1,0,1
6078,13918.08,520620.24,0,0,1
6079,16075.2,557308.2,0,0,1
6080,9520.2,137944.68,0,1,0
6081,1962.0,210548.76,0,1,0
6082,10411.56,517103.28,0,0,1
6083,14772.36,160367.76,0,1,0
6084,3749.04,565428.0,0,0,1
6085,9101.4,251232.84,0,1,0
6086,12429.84,167513.04,0,1,0
6087,9164.88,529508.64,0,0,1
6088,8742.48,149705.52,0,1,0
6089,12795.6,506973.36,0,0,1
6090,4064.76,444205.2,0,0,1
6091,3179.28,471810.84,0,0,1
6092,14007.96,520045.56,0,0,1
6093,6644.88,475847.76,0,0,1
6094,5829.48,459375.72,0,0,1
6095,5831.28,557368.92,0,0,1
6096,8285.28,801695.28,0,0,1
6097,19062.36,456174.84,1,0,1
6098,5525.16,672026.64,0,0,1
6099,3307.92,375119.76,0,0,1
6100,4042.92,502892.64,0,0,1
6101,3692.28,506650.2,0,0,1
6102,17172.96,246921.36,0,1,0
6103,9451.44,143142.72,0,1,0
6104,19924.8,226333.8,0,1,0
6105,0.0,497792.4,0,0,1
6106,20939.28,527737.32,0,0,1
6107,9099.72,151945.56,0,1,0
6108,14081.52,580758.0,0,0,1
6109,16026.48,640258.2,0,0,1
6110,17218.2,209508.36,0,1,0
6111,7092.84,526431.84,0,0,1
6112,10353.36,593337.36,0,0,1
6113,14799.0,192922.2,0,1,0
6114,10941.48,251140.68,0,1,0
6115,0.0,516795.24,0,0,1
6116,3443.16,607424.64,0,0,1
6117,4530.36,336547.2,0,0,1
6118,9741.48,442495.44,0,0,1
6119,22279.32,214144.08,0,1,0
6120,7294.08,404846.16,0,0,1
6121,26188.2,264454.32,1,1,0
6122,16878.84,276610.68,0,1,0
6123,7945.08,195729.48,0,1,0
6124,9324.24,633575.28,0,0,1
6125,0.0,566843.64,0,0,1
6126,9236.52,135151.68,0,1,0
6127,11642.16,465413.52,0,0,1
6128,6455.16,547382.4,0,0,1
6129,9217.8,476423.16,0,0,1
6130,13800.48,234433.92,0,0,1
6131,10830.72,393184.68,0,0,1
6132,5313.96,504050.4,0,0,1
6133,1210.44,376673.52,0,0,1
6134,10848.72,278264.64,0,1,0
6135,16755.12,292548.84,0,0,1
6136,12015.96,571688.88,0,0,1
6137,19579.44,466883.52,1,0,1
6138,9488.88,550803.6,0,0,1
6139,13168.68,561684.96,0,0,1
6140,0.0,451186.32,0,0,1
6141,15154.08,148884.0,0,1,0
6142,8858.28,653893.68,0,0,1
6143,7863.24,343710.96,0,0,1
6144,0.0,395340.0,0,0,1
6145,7662.48,247289.52,0,0,1
6146,6851.16,562088.64,0,0,1
6147,12677.28,375224.88,0,0,1
6148,18274.32,429663.12,0,0,1
6149,11727.84,423555.36,0,0,1
6150,8922.84,346726.56,0,0,1
6151,4224.36,459110.64,0,0,1
6152,3818.52,587704.44,0,0,1
6153,8098.2,189577.56,0,1,0
6154,3227.4,670712.76,0,0,1
6155,12278.52,212339.64,0,1,0
6156,8617.92,506064.12,0,0,1
6157,10119.48,500309.04,0,0,1
6158,10400.76,437432.64,0,0,1
6159,5399.4,467844.24,0,0,1
6160,5509.2,540524.04,0,0,1
6161,9122.64,211895.88,0,1,0
6162,13929.96,312275.4,0,0,1
6163,15810.12,591426.6,0,0,1
6164,6741.36,221643.36,0,1,0
6165,2118.36,182107.08,0,1,0
6166,12710.88,151217.64,0,1,0
6167,6321.6,341897.76,0,0,1
6168,251.52,754353.0,0,0,1
6169,6347.28,505611.24,0,0,1
6170,18738.36,655138.2,0,0,1
6171,11564.64,571269.24,0,0,1
6172,14728.44,145537.8,0,1,0
6173,14512.56,420855.84,0,0,1
6174,8054.16,210779.4,0,1,0
6175,3307.44,429135.84,0,0,1
6176,9314.28,409691.76,0,0,1
6177,8391.6,237474.36,0,1,0
6178,7273.56,203491.8,0,1,0
6179,14774.52,240000.72,0,1,0
6180,16901.28,576154.92,1,0,1
6181,4062.0,411994.08,0,0,1
6182,16565.76,298279.68,0,0,1
6183,15797.04,549682.8,0,0,1
6184,12554.16,585025.56,0,0,1
6185,10856.16,207373.44,0,1,0
6186,15378.24,451983.48,0,0,1
6187,0.0,559170.0,0,0,1
6188,6013.32,268719.24,0,1,0
6189,13031.4,438392.64,0,0,1
6190,4223.4,584712.6,0,0,1
6191,21638.04,434311.56,1,0,1
6192,7999.44,539183.28,0,0,1
6193,1856.4,397946.28,0,0,1
6194,4321.08,533387.04,0,0,1
6195,1265.28,423497.52,0,0,1
6196,5909.16,310187.88,0,0,1
6197,14789.04,289119.6,0,1,0
6198,13852.8,245486.64,0,0,1
6199,13359.96,174955.92,0,1,0
6200,8396.4,271088.04,0,1,0
6201,12021.48,297260.76,0,1,0
6202,14606.76,197400.0,0,1,0
6203,13883.16,543904.08,0,0,1
6204,19649.4,225202.32,0,1,0
6205,9890.88,639843.36,0,0,1
6206,7948.08,598620.24,0,0,1
6207,7411.68,451259.16,0,0,1
6208,3257.4,418357.2,0,0,1
6209,8258.16,225071.4,0,1,0
6210,9572.52,476132.4,0,0,1
6211,5572.8,638591.16,0,0,1
6212,11714.4,278301.24,0,1,0
6213,17169.24,548070.24,0,0,1
6214,14497.68,212655.48,0,1,0
6215,0.0,503522.04,0,0,1
6216,4828.32,183077.76,0,1,0
6217,9894.12,183711.36,0,1,0
6218,12730.56,132495.96,0,1,0
6219,3726.0,569127.96,0,0,1
6220,8297.04,482791.92,0,0,1
6221,277.8,504202.8,0,0,1
6222,10959.36,245354.4,0,1,0
6223,11649.84,430024.32,0,0,1
6224,13781.4,475945.44,0,0,1
6225,19664.28,461293.92,0,0,1
6226,0.0,229613.28,0,1,0
6227,17387.4,339286.08,0,1,0
